split,image,label,num_boxes,width,height
train,data/preprocessed_detection/train/images/train_224_png.rf.3190dcd20396f1b7fbb6e09b6a0381e6.jpg,data/preprocessed_detection/train/labels/train_224_png.rf.3190dcd20396f1b7fbb6e09b6a0381e6.txt,32,2048,1072
train,data/preprocessed_detection/train/images/train_224_png.rf.f6460ed64577ddf0efe01218bcfb6a0a.jpg,data/preprocessed_detection/train/labels/train_224_png.rf.f6460ed64577ddf0efe01218bcfb6a0a.txt,32,2048,1072
train,data/preprocessed_detection/train/images/train_226_png.rf.462b0bf24439dd8127f41d86b82b05a5.jpg,data/preprocessed_detection/train/labels/train_226_png.rf.462b0bf24439dd8127f41d86b82b05a5.txt,30,2048,903
train,data/preprocessed_detection/train/images/train_226_png.rf.766e58b85d3aa5bf12dd69d3f4bc7c01.jpg,data/preprocessed_detection/train/labels/train_226_png.rf.766e58b85d3aa5bf12dd69d3f4bc7c01.txt,30,2048,903
train,data/preprocessed_detection/train/images/train_226_png.rf.a4e88c16f35d9140cfda4b24f6a63cff.jpg,data/preprocessed_detection/train/labels/train_226_png.rf.a4e88c16f35d9140cfda4b24f6a63cff.txt,30,2048,903
train,data/preprocessed_detection/train/images/train_228_png.rf.2e7dc6914d4da2d772672f0838cfa642.jpg,data/preprocessed_detection/train/labels/train_228_png.rf.2e7dc6914d4da2d772672f0838cfa642.txt,21,2048,933
train,data/preprocessed_detection/train/images/train_228_png.rf.45a8933a1e76c575128ab443631492e5.jpg,data/preprocessed_detection/train/labels/train_228_png.rf.45a8933a1e76c575128ab443631492e5.txt,21,2048,933
train,data/preprocessed_detection/train/images/train_228_png.rf.50a4cf34632271d93a1cdf7462a44948.jpg,data/preprocessed_detection/train/labels/train_228_png.rf.50a4cf34632271d93a1cdf7462a44948.txt,21,2048,933
train,data/preprocessed_detection/train/images/train_229_png.rf.621324f3ad864e7878cc449871944f22.jpg,data/preprocessed_detection/train/labels/train_229_png.rf.621324f3ad864e7878cc449871944f22.txt,30,2048,1073
train,data/preprocessed_detection/train/images/train_229_png.rf.645de96a81e523ea6d4a7aeaedd59ca6.jpg,data/preprocessed_detection/train/labels/train_229_png.rf.645de96a81e523ea6d4a7aeaedd59ca6.txt,30,2048,1073
train,data/preprocessed_detection/train/images/train_229_png.rf.ef0450269ee51deab2a3899a7a7e5737.jpg,data/preprocessed_detection/train/labels/train_229_png.rf.ef0450269ee51deab2a3899a7a7e5737.txt,30,2048,1073
train,data/preprocessed_detection/train/images/train_22_png.rf.67e87f3ced9c31402e9aa2256ce5b4ac.jpg,data/preprocessed_detection/train/labels/train_22_png.rf.67e87f3ced9c31402e9aa2256ce5b4ac.txt,24,2048,970
train,data/preprocessed_detection/train/images/train_22_png.rf.a028836efa6e54f47b8391f826cfd0f6.jpg,data/preprocessed_detection/train/labels/train_22_png.rf.a028836efa6e54f47b8391f826cfd0f6.txt,24,2048,970
train,data/preprocessed_detection/train/images/train_22_png.rf.f355a109ac48137313168ada697137dc.jpg,data/preprocessed_detection/train/labels/train_22_png.rf.f355a109ac48137313168ada697137dc.txt,24,2048,970
train,data/preprocessed_detection/train/images/train_230_png.rf.687f74215fca482cd808d054dc79486a.jpg,data/preprocessed_detection/train/labels/train_230_png.rf.687f74215fca482cd808d054dc79486a.txt,20,2048,952
train,data/preprocessed_detection/train/images/train_230_png.rf.9625f29d71a188c42748f4cd4c14d41c.jpg,data/preprocessed_detection/train/labels/train_230_png.rf.9625f29d71a188c42748f4cd4c14d41c.txt,20,2048,952
train,data/preprocessed_detection/train/images/train_230_png.rf.c169be4e43f49dc8ff6a71834282a5ed.jpg,data/preprocessed_detection/train/labels/train_230_png.rf.c169be4e43f49dc8ff6a71834282a5ed.txt,20,2048,952
train,data/preprocessed_detection/train/images/train_231_png.rf.14658fbf8b9b85fcc9cc5747b49c7361.jpg,data/preprocessed_detection/train/labels/train_231_png.rf.14658fbf8b9b85fcc9cc5747b49c7361.txt,29,2048,939
train,data/preprocessed_detection/train/images/train_231_png.rf.18971599f0d3aa80efab2a8370ad412d.jpg,data/preprocessed_detection/train/labels/train_231_png.rf.18971599f0d3aa80efab2a8370ad412d.txt,29,2048,939
train,data/preprocessed_detection/train/images/train_231_png.rf.919844ffa6db599393ad3c103d8f0bc8.jpg,data/preprocessed_detection/train/labels/train_231_png.rf.919844ffa6db599393ad3c103d8f0bc8.txt,29,2048,939
train,data/preprocessed_detection/train/images/train_232_png.rf.208115aa864c9876463d9eeec3ed4c66.jpg,data/preprocessed_detection/train/labels/train_232_png.rf.208115aa864c9876463d9eeec3ed4c66.txt,32,2048,954
train,data/preprocessed_detection/train/images/train_232_png.rf.921cdcb7c8e883893d85aee7169b6ac4.jpg,data/preprocessed_detection/train/labels/train_232_png.rf.921cdcb7c8e883893d85aee7169b6ac4.txt,32,2048,954
train,data/preprocessed_detection/train/images/train_232_png.rf.b5d3bd61bc532529db27a484d96984c1.jpg,data/preprocessed_detection/train/labels/train_232_png.rf.b5d3bd61bc532529db27a484d96984c1.txt,32,2048,954
train,data/preprocessed_detection/train/images/train_235_png.rf.1ac9fe145f46746aa0ff41fce1eb40de.jpg,data/preprocessed_detection/train/labels/train_235_png.rf.1ac9fe145f46746aa0ff41fce1eb40de.txt,32,2048,944
train,data/preprocessed_detection/train/images/train_235_png.rf.a67339e3c3c653e3efda8558b52620c6.jpg,data/preprocessed_detection/train/labels/train_235_png.rf.a67339e3c3c653e3efda8558b52620c6.txt,32,2048,944
train,data/preprocessed_detection/train/images/train_235_png.rf.f84629adf095317863ae239e0151dce3.jpg,data/preprocessed_detection/train/labels/train_235_png.rf.f84629adf095317863ae239e0151dce3.txt,32,2048,944
train,data/preprocessed_detection/train/images/train_236_png.rf.22085080f9989fa28e00a0cdd508640b.jpg,data/preprocessed_detection/train/labels/train_236_png.rf.22085080f9989fa28e00a0cdd508640b.txt,32,2048,950
train,data/preprocessed_detection/train/images/train_236_png.rf.ab4018d880a462e4db118258bd3f9c66.jpg,data/preprocessed_detection/train/labels/train_236_png.rf.ab4018d880a462e4db118258bd3f9c66.txt,32,2048,950
train,data/preprocessed_detection/train/images/train_236_png.rf.d1465ad1b75fc2346d35758fc665d046.jpg,data/preprocessed_detection/train/labels/train_236_png.rf.d1465ad1b75fc2346d35758fc665d046.txt,32,2048,950
train,data/preprocessed_detection/train/images/train_237_png.rf.6a03f3775272a93471b62e6a8a0bc11e.jpg,data/preprocessed_detection/train/labels/train_237_png.rf.6a03f3775272a93471b62e6a8a0bc11e.txt,29,2047,916
train,data/preprocessed_detection/train/images/train_237_png.rf.bdd28fba9abe13074e077638493e3200.jpg,data/preprocessed_detection/train/labels/train_237_png.rf.bdd28fba9abe13074e077638493e3200.txt,29,2047,916
train,data/preprocessed_detection/train/images/train_237_png.rf.f8c3ffdbb0c4e1bc3d0605bac65de8c7.jpg,data/preprocessed_detection/train/labels/train_237_png.rf.f8c3ffdbb0c4e1bc3d0605bac65de8c7.txt,29,2047,916
train,data/preprocessed_detection/train/images/train_238_png.rf.b2e83fef5d53a590aa0cd416a3f05089.jpg,data/preprocessed_detection/train/labels/train_238_png.rf.b2e83fef5d53a590aa0cd416a3f05089.txt,30,2048,923
train,data/preprocessed_detection/train/images/train_238_png.rf.bb40d7c0572f9144513021347560678f.jpg,data/preprocessed_detection/train/labels/train_238_png.rf.bb40d7c0572f9144513021347560678f.txt,30,2048,923
train,data/preprocessed_detection/train/images/train_238_png.rf.f9af7b21bc8593ecb1e4082a310eab42.jpg,data/preprocessed_detection/train/labels/train_238_png.rf.f9af7b21bc8593ecb1e4082a310eab42.txt,30,2048,923
train,data/preprocessed_detection/train/images/train_239_png.rf.06c20a64e761cdac9b183123716952d6.jpg,data/preprocessed_detection/train/labels/train_239_png.rf.06c20a64e761cdac9b183123716952d6.txt,28,1976,976
train,data/preprocessed_detection/train/images/train_239_png.rf.452cee367736781690c5bac3ed41ecaf.jpg,data/preprocessed_detection/train/labels/train_239_png.rf.452cee367736781690c5bac3ed41ecaf.txt,28,1976,976
train,data/preprocessed_detection/train/images/train_239_png.rf.5f7a3cf3086356467021ebf0cbab788c.jpg,data/preprocessed_detection/train/labels/train_239_png.rf.5f7a3cf3086356467021ebf0cbab788c.txt,28,1976,976
train,data/preprocessed_detection/train/images/train_240_png.rf.29ac881cd8f131c29235236f16259507.jpg,data/preprocessed_detection/train/labels/train_240_png.rf.29ac881cd8f131c29235236f16259507.txt,22,2048,918
train,data/preprocessed_detection/train/images/train_240_png.rf.94e92215736d5c409d3a722f3b829002.jpg,data/preprocessed_detection/train/labels/train_240_png.rf.94e92215736d5c409d3a722f3b829002.txt,22,2048,918
train,data/preprocessed_detection/train/images/train_240_png.rf.a08222c03f1ed9041f593586351fd2be.jpg,data/preprocessed_detection/train/labels/train_240_png.rf.a08222c03f1ed9041f593586351fd2be.txt,22,2048,918
train,data/preprocessed_detection/train/images/train_245_png.rf.1856b3dab4feb534c3c10ec859b5ecd8.jpg,data/preprocessed_detection/train/labels/train_245_png.rf.1856b3dab4feb534c3c10ec859b5ecd8.txt,28,2048,988
train,data/preprocessed_detection/train/images/train_245_png.rf.438fcd503daccb126494a2b82a1dc077.jpg,data/preprocessed_detection/train/labels/train_245_png.rf.438fcd503daccb126494a2b82a1dc077.txt,28,2048,988
train,data/preprocessed_detection/train/images/train_245_png.rf.576ce665a6bb899520389c6966d23fda.jpg,data/preprocessed_detection/train/labels/train_245_png.rf.576ce665a6bb899520389c6966d23fda.txt,28,2048,988
train,data/preprocessed_detection/train/images/train_247_png.rf.54166388a5069a166195c8c0b2f911ba.jpg,data/preprocessed_detection/train/labels/train_247_png.rf.54166388a5069a166195c8c0b2f911ba.txt,25,2048,958
train,data/preprocessed_detection/train/images/train_247_png.rf.7548309094adabe0529d327b9a2bdfc2.jpg,data/preprocessed_detection/train/labels/train_247_png.rf.7548309094adabe0529d327b9a2bdfc2.txt,25,2048,958
train,data/preprocessed_detection/train/images/train_247_png.rf.d44676be8925a534a504b4489635f520.jpg,data/preprocessed_detection/train/labels/train_247_png.rf.d44676be8925a534a504b4489635f520.txt,25,2048,958
train,data/preprocessed_detection/train/images/train_250_png.rf.583b3b9e89c6625ff79ee8b1f3f35997.jpg,data/preprocessed_detection/train/labels/train_250_png.rf.583b3b9e89c6625ff79ee8b1f3f35997.txt,30,1976,976
train,data/preprocessed_detection/train/images/train_250_png.rf.a5d8146ac3fa07ec67a9655075d92f38.jpg,data/preprocessed_detection/train/labels/train_250_png.rf.a5d8146ac3fa07ec67a9655075d92f38.txt,30,1976,976
train,data/preprocessed_detection/train/images/train_250_png.rf.ae42b44d92fd9176320c4d61b057f9fe.jpg,data/preprocessed_detection/train/labels/train_250_png.rf.ae42b44d92fd9176320c4d61b057f9fe.txt,30,1976,976
train,data/preprocessed_detection/train/images/train_251_png.rf.38eec37829aa4e2ffb2e2c440b827faa.jpg,data/preprocessed_detection/train/labels/train_251_png.rf.38eec37829aa4e2ffb2e2c440b827faa.txt,30,2048,929
train,data/preprocessed_detection/train/images/train_251_png.rf.a1342b51053e404d5baaad859418b836.jpg,data/preprocessed_detection/train/labels/train_251_png.rf.a1342b51053e404d5baaad859418b836.txt,30,2048,929
train,data/preprocessed_detection/train/images/train_251_png.rf.ba2d5859a6fb6f7145ed60c3d81dcdf8.jpg,data/preprocessed_detection/train/labels/train_251_png.rf.ba2d5859a6fb6f7145ed60c3d81dcdf8.txt,30,2048,929
train,data/preprocessed_detection/train/images/train_253_png.rf.608296305c105627a077144ee0e48f6f.jpg,data/preprocessed_detection/train/labels/train_253_png.rf.608296305c105627a077144ee0e48f6f.txt,31,2048,937
train,data/preprocessed_detection/train/images/train_253_png.rf.ae4103c8ed186350b0497b39012de26d.jpg,data/preprocessed_detection/train/labels/train_253_png.rf.ae4103c8ed186350b0497b39012de26d.txt,31,2048,937
train,data/preprocessed_detection/train/images/train_253_png.rf.b7706f7c19c5b7c11bcc165fbd8f01e9.jpg,data/preprocessed_detection/train/labels/train_253_png.rf.b7706f7c19c5b7c11bcc165fbd8f01e9.txt,31,2048,937
train,data/preprocessed_detection/train/images/train_255_png.rf.51fa92f0a6567e2d54f666ddd0b709d3.jpg,data/preprocessed_detection/train/labels/train_255_png.rf.51fa92f0a6567e2d54f666ddd0b709d3.txt,28,2048,908
train,data/preprocessed_detection/train/images/train_255_png.rf.d4c5b719e677779d0796a2109cb18e98.jpg,data/preprocessed_detection/train/labels/train_255_png.rf.d4c5b719e677779d0796a2109cb18e98.txt,28,2048,908
train,data/preprocessed_detection/train/images/train_255_png.rf.fd0045f3adde2c45765731e202304a9f.jpg,data/preprocessed_detection/train/labels/train_255_png.rf.fd0045f3adde2c45765731e202304a9f.txt,28,2048,908
train,data/preprocessed_detection/train/images/train_257_png.rf.3a58aac4408a84cbc33ce2b095404a70.jpg,data/preprocessed_detection/train/labels/train_257_png.rf.3a58aac4408a84cbc33ce2b095404a70.txt,28,2048,901
train,data/preprocessed_detection/train/images/train_257_png.rf.abc870acdfd7cbf800e648b6d61289e8.jpg,data/preprocessed_detection/train/labels/train_257_png.rf.abc870acdfd7cbf800e648b6d61289e8.txt,28,2048,901
train,data/preprocessed_detection/train/images/train_257_png.rf.f366e4a12772a1b7e1273bc416d5ad12.jpg,data/preprocessed_detection/train/labels/train_257_png.rf.f366e4a12772a1b7e1273bc416d5ad12.txt,28,2048,901
train,data/preprocessed_detection/train/images/train_258_png.rf.3c7e4344d6eea7edb8618dc06d9f7e4c.jpg,data/preprocessed_detection/train/labels/train_258_png.rf.3c7e4344d6eea7edb8618dc06d9f7e4c.txt,24,2048,901
train,data/preprocessed_detection/train/images/train_258_png.rf.6caeb6733db52c0f536a1621d473c41e.jpg,data/preprocessed_detection/train/labels/train_258_png.rf.6caeb6733db52c0f536a1621d473c41e.txt,24,2048,901
train,data/preprocessed_detection/train/images/train_258_png.rf.9167f4c08b6c3aa2b64be48ab88f2488.jpg,data/preprocessed_detection/train/labels/train_258_png.rf.9167f4c08b6c3aa2b64be48ab88f2488.txt,24,2048,901
train,data/preprocessed_detection/train/images/train_261_png.rf.2d24db17bd6e36e9872f85457f6f3e0a.jpg,data/preprocessed_detection/train/labels/train_261_png.rf.2d24db17bd6e36e9872f85457f6f3e0a.txt,31,2048,898
train,data/preprocessed_detection/train/images/train_261_png.rf.6f6ec3c73d52011f5feff3e21555dcbd.jpg,data/preprocessed_detection/train/labels/train_261_png.rf.6f6ec3c73d52011f5feff3e21555dcbd.txt,31,2048,898
train,data/preprocessed_detection/train/images/train_261_png.rf.f25a35911d2f770716b3d6b6c571812c.jpg,data/preprocessed_detection/train/labels/train_261_png.rf.f25a35911d2f770716b3d6b6c571812c.txt,31,2048,898
train,data/preprocessed_detection/train/images/train_263_png.rf.b77e36852af0594fc0400a757bce48dd.jpg,data/preprocessed_detection/train/labels/train_263_png.rf.b77e36852af0594fc0400a757bce48dd.txt,27,2048,898
train,data/preprocessed_detection/train/images/train_263_png.rf.bcb38ec402e1106d5cb5028743a42361.jpg,data/preprocessed_detection/train/labels/train_263_png.rf.bcb38ec402e1106d5cb5028743a42361.txt,27,2048,898
train,data/preprocessed_detection/train/images/train_263_png.rf.e8f467d173b8fe6c23369fe24ef3ef5c.jpg,data/preprocessed_detection/train/labels/train_263_png.rf.e8f467d173b8fe6c23369fe24ef3ef5c.txt,27,2048,898
train,data/preprocessed_detection/train/images/train_264_png.rf.96034cdc2eed2509c08e7d0f2f0c35ad.jpg,data/preprocessed_detection/train/labels/train_264_png.rf.96034cdc2eed2509c08e7d0f2f0c35ad.txt,29,2048,969
train,data/preprocessed_detection/train/images/train_264_png.rf.aadccce64baf1959f7f0e1c3fb3bd5d7.jpg,data/preprocessed_detection/train/labels/train_264_png.rf.aadccce64baf1959f7f0e1c3fb3bd5d7.txt,29,2048,969
train,data/preprocessed_detection/train/images/train_264_png.rf.d58938cd92d8f90140cd2b1f60b09f8c.jpg,data/preprocessed_detection/train/labels/train_264_png.rf.d58938cd92d8f90140cd2b1f60b09f8c.txt,29,2048,969
train,data/preprocessed_detection/train/images/train_265_png.rf.3deca49b3a25e94af354159d61729b36.jpg,data/preprocessed_detection/train/labels/train_265_png.rf.3deca49b3a25e94af354159d61729b36.txt,31,2048,938
train,data/preprocessed_detection/train/images/train_265_png.rf.5292b59b174b7ecec72181b4221d369a.jpg,data/preprocessed_detection/train/labels/train_265_png.rf.5292b59b174b7ecec72181b4221d369a.txt,31,2048,938
train,data/preprocessed_detection/train/images/train_265_png.rf.d69a3cb5bdf89a93f4e7694c1392939d.jpg,data/preprocessed_detection/train/labels/train_265_png.rf.d69a3cb5bdf89a93f4e7694c1392939d.txt,31,2048,938
train,data/preprocessed_detection/train/images/train_269_png.rf.1929720f94defe281385fe3c0a10731e.jpg,data/preprocessed_detection/train/labels/train_269_png.rf.1929720f94defe281385fe3c0a10731e.txt,28,2048,961
train,data/preprocessed_detection/train/images/train_269_png.rf.a05402955b675b8ce6a241f07a8b2e7b.jpg,data/preprocessed_detection/train/labels/train_269_png.rf.a05402955b675b8ce6a241f07a8b2e7b.txt,28,2048,961
train,data/preprocessed_detection/train/images/train_269_png.rf.bc83a047be89a0d66f0505ad71ca23cb.jpg,data/preprocessed_detection/train/labels/train_269_png.rf.bc83a047be89a0d66f0505ad71ca23cb.txt,28,2048,961
train,data/preprocessed_detection/train/images/train_26_png.rf.c8e67b33346b2b45cf17f0d84741624c.jpg,data/preprocessed_detection/train/labels/train_26_png.rf.c8e67b33346b2b45cf17f0d84741624c.txt,21,1976,976
train,data/preprocessed_detection/train/images/train_26_png.rf.eefb12d597b49745f6f33df3f74c773b.jpg,data/preprocessed_detection/train/labels/train_26_png.rf.eefb12d597b49745f6f33df3f74c773b.txt,21,1976,976
train,data/preprocessed_detection/train/images/train_26_png.rf.fe7f6da0ff2e51d9eeff26040c313d65.jpg,data/preprocessed_detection/train/labels/train_26_png.rf.fe7f6da0ff2e51d9eeff26040c313d65.txt,21,1976,976
train,data/preprocessed_detection/train/images/train_271_png.rf.17ab5b5b2c3be58059c390bfd16a8ccb.jpg,data/preprocessed_detection/train/labels/train_271_png.rf.17ab5b5b2c3be58059c390bfd16a8ccb.txt,28,2048,960
train,data/preprocessed_detection/train/images/train_271_png.rf.9fa6081b213c304fb8cd1812b865ed37.jpg,data/preprocessed_detection/train/labels/train_271_png.rf.9fa6081b213c304fb8cd1812b865ed37.txt,28,2048,960
train,data/preprocessed_detection/train/images/train_271_png.rf.eaa272c4abe93cfd024a804b2a28f2ee.jpg,data/preprocessed_detection/train/labels/train_271_png.rf.eaa272c4abe93cfd024a804b2a28f2ee.txt,28,2048,960
train,data/preprocessed_detection/train/images/train_272_png.rf.3e4c8cb75ef09c0ec0e49baff3f8e0f0.jpg,data/preprocessed_detection/train/labels/train_272_png.rf.3e4c8cb75ef09c0ec0e49baff3f8e0f0.txt,32,1976,976
train,data/preprocessed_detection/train/images/train_272_png.rf.5b9b454511e509bc136c6d583273eb90.jpg,data/preprocessed_detection/train/labels/train_272_png.rf.5b9b454511e509bc136c6d583273eb90.txt,32,1976,976
train,data/preprocessed_detection/train/images/train_272_png.rf.88e7b7bfe71c6c0e75ffad9814d062a7.jpg,data/preprocessed_detection/train/labels/train_272_png.rf.88e7b7bfe71c6c0e75ffad9814d062a7.txt,32,1976,976
train,data/preprocessed_detection/train/images/train_275_png.rf.4a4fd78e59b6368353f7999a5a08809a.jpg,data/preprocessed_detection/train/labels/train_275_png.rf.4a4fd78e59b6368353f7999a5a08809a.txt,26,2048,946
train,data/preprocessed_detection/train/images/train_275_png.rf.7f86d66b58cc9606e0cd96877707b1c2.jpg,data/preprocessed_detection/train/labels/train_275_png.rf.7f86d66b58cc9606e0cd96877707b1c2.txt,26,2048,946
train,data/preprocessed_detection/train/images/train_275_png.rf.c21cfe9baea6f1030a072ca650dbbe60.jpg,data/preprocessed_detection/train/labels/train_275_png.rf.c21cfe9baea6f1030a072ca650dbbe60.txt,26,2048,946
train,data/preprocessed_detection/train/images/train_277_png.rf.57949b8fe4340193018485e69e801682.jpg,data/preprocessed_detection/train/labels/train_277_png.rf.57949b8fe4340193018485e69e801682.txt,30,2048,1001
train,data/preprocessed_detection/train/images/train_277_png.rf.8fd955e3076fee3499bbaef0bc6e1d22.jpg,data/preprocessed_detection/train/labels/train_277_png.rf.8fd955e3076fee3499bbaef0bc6e1d22.txt,30,2048,1001
train,data/preprocessed_detection/train/images/train_277_png.rf.abc8d7dfc01fce95f1b21e051e77bd97.jpg,data/preprocessed_detection/train/labels/train_277_png.rf.abc8d7dfc01fce95f1b21e051e77bd97.txt,30,2048,1001
train,data/preprocessed_detection/train/images/train_278_png.rf.20c82dabc65069ef39fc7a63c65f246c.jpg,data/preprocessed_detection/train/labels/train_278_png.rf.20c82dabc65069ef39fc7a63c65f246c.txt,32,2048,978
train,data/preprocessed_detection/train/images/train_278_png.rf.78c50a54c887b0e81b6c4a7b9183ccc4.jpg,data/preprocessed_detection/train/labels/train_278_png.rf.78c50a54c887b0e81b6c4a7b9183ccc4.txt,32,2048,978
train,data/preprocessed_detection/train/images/train_278_png.rf.d4b4303b1a4ba44f5cc06d55990358e6.jpg,data/preprocessed_detection/train/labels/train_278_png.rf.d4b4303b1a4ba44f5cc06d55990358e6.txt,32,2048,978
train,data/preprocessed_detection/train/images/train_279_png.rf.2e699233bfe789ef7c7294284299e6d7.jpg,data/preprocessed_detection/train/labels/train_279_png.rf.2e699233bfe789ef7c7294284299e6d7.txt,23,2047,910
train,data/preprocessed_detection/train/images/train_279_png.rf.5bd4fdca956c0bb2ea115e06e6511d8e.jpg,data/preprocessed_detection/train/labels/train_279_png.rf.5bd4fdca956c0bb2ea115e06e6511d8e.txt,23,2047,910
train,data/preprocessed_detection/train/images/train_279_png.rf.be722bcdcad5f90a22e421dc5220508b.jpg,data/preprocessed_detection/train/labels/train_279_png.rf.be722bcdcad5f90a22e421dc5220508b.txt,23,2047,910
train,data/preprocessed_detection/train/images/train_281_png.rf.1c7ee1e92b7752a88ed245d6fb31f69b.jpg,data/preprocessed_detection/train/labels/train_281_png.rf.1c7ee1e92b7752a88ed245d6fb31f69b.txt,31,2048,969
train,data/preprocessed_detection/train/images/train_281_png.rf.6ffca3d0eef42e9fe5d7237ca3bbe772.jpg,data/preprocessed_detection/train/labels/train_281_png.rf.6ffca3d0eef42e9fe5d7237ca3bbe772.txt,31,2048,969
train,data/preprocessed_detection/train/images/train_281_png.rf.c66268e2c011de471660d94f6b50c4e2.jpg,data/preprocessed_detection/train/labels/train_281_png.rf.c66268e2c011de471660d94f6b50c4e2.txt,31,2048,969
train,data/preprocessed_detection/train/images/train_284_png.rf.6eac94f1332eda8a8938995b4c692ba6.jpg,data/preprocessed_detection/train/labels/train_284_png.rf.6eac94f1332eda8a8938995b4c692ba6.txt,30,2047,1004
train,data/preprocessed_detection/train/images/train_284_png.rf.c6584d7d23b234ea1b5b3ba1b576258f.jpg,data/preprocessed_detection/train/labels/train_284_png.rf.c6584d7d23b234ea1b5b3ba1b576258f.txt,30,2047,1004
train,data/preprocessed_detection/train/images/train_284_png.rf.d8dd5ce973147959a23cc80052294fc1.jpg,data/preprocessed_detection/train/labels/train_284_png.rf.d8dd5ce973147959a23cc80052294fc1.txt,30,2047,1004
train,data/preprocessed_detection/train/images/train_287_png.rf.47400fe8163e910c49bc07115c1f99c7.jpg,data/preprocessed_detection/train/labels/train_287_png.rf.47400fe8163e910c49bc07115c1f99c7.txt,22,2048,983
train,data/preprocessed_detection/train/images/train_287_png.rf.b88af70dc741e9986467c36d1072dacf.jpg,data/preprocessed_detection/train/labels/train_287_png.rf.b88af70dc741e9986467c36d1072dacf.txt,22,2048,983
train,data/preprocessed_detection/train/images/train_287_png.rf.fc6e5964e9ab569aeb1133ab453e2308.jpg,data/preprocessed_detection/train/labels/train_287_png.rf.fc6e5964e9ab569aeb1133ab453e2308.txt,22,2048,983
train,data/preprocessed_detection/train/images/train_288_png.rf.1c1d6468d08b9e40c4bc7b98e10888e1.jpg,data/preprocessed_detection/train/labels/train_288_png.rf.1c1d6468d08b9e40c4bc7b98e10888e1.txt,32,2048,1072
train,data/preprocessed_detection/train/images/train_288_png.rf.8773a8fe1e4236bbd4a1c9aaf053e209.jpg,data/preprocessed_detection/train/labels/train_288_png.rf.8773a8fe1e4236bbd4a1c9aaf053e209.txt,32,2048,1072
train,data/preprocessed_detection/train/images/train_288_png.rf.bc296bddb814a05392a4463d38bc3cd8.jpg,data/preprocessed_detection/train/labels/train_288_png.rf.bc296bddb814a05392a4463d38bc3cd8.txt,32,2048,1072
train,data/preprocessed_detection/train/images/train_289_png.rf.02c749341aa80009e2222d5d9a47b3cf.jpg,data/preprocessed_detection/train/labels/train_289_png.rf.02c749341aa80009e2222d5d9a47b3cf.txt,32,2048,1073
train,data/preprocessed_detection/train/images/train_289_png.rf.7a3e579b3edfea30861ba789be88ad9c.jpg,data/preprocessed_detection/train/labels/train_289_png.rf.7a3e579b3edfea30861ba789be88ad9c.txt,32,2048,1073
train,data/preprocessed_detection/train/images/train_289_png.rf.d6252baa29c143b0132daf5007883056.jpg,data/preprocessed_detection/train/labels/train_289_png.rf.d6252baa29c143b0132daf5007883056.txt,32,2048,1073
train,data/preprocessed_detection/train/images/train_28_png.rf.7e936bfaa9fd86f2bad53d924026e742.jpg,data/preprocessed_detection/train/labels/train_28_png.rf.7e936bfaa9fd86f2bad53d924026e742.txt,32,2048,998
train,data/preprocessed_detection/train/images/train_28_png.rf.c0ee9b399a7ad537dc34bd46cc400514.jpg,data/preprocessed_detection/train/labels/train_28_png.rf.c0ee9b399a7ad537dc34bd46cc400514.txt,32,2048,998
train,data/preprocessed_detection/train/images/train_28_png.rf.cf9ea2cab8d75964b32949c01a77d8db.jpg,data/preprocessed_detection/train/labels/train_28_png.rf.cf9ea2cab8d75964b32949c01a77d8db.txt,32,2048,998
train,data/preprocessed_detection/train/images/train_290_png.rf.a56a3e221e7ecb24a084a2e1f497672f.jpg,data/preprocessed_detection/train/labels/train_290_png.rf.a56a3e221e7ecb24a084a2e1f497672f.txt,24,2048,908
train,data/preprocessed_detection/train/images/train_290_png.rf.d07e220faec2360c5f94f510b9bc7d98.jpg,data/preprocessed_detection/train/labels/train_290_png.rf.d07e220faec2360c5f94f510b9bc7d98.txt,24,2048,908
train,data/preprocessed_detection/train/images/train_290_png.rf.f32e90d4eb1203ae52d44171b48600a1.jpg,data/preprocessed_detection/train/labels/train_290_png.rf.f32e90d4eb1203ae52d44171b48600a1.txt,24,2048,908
train,data/preprocessed_detection/train/images/train_292_png.rf.17148f1abc3d09ed3bfae0ee866ae7cb.jpg,data/preprocessed_detection/train/labels/train_292_png.rf.17148f1abc3d09ed3bfae0ee866ae7cb.txt,31,2048,974
train,data/preprocessed_detection/train/images/train_292_png.rf.7fb4b753a6508ff11131d21b6ce6209e.jpg,data/preprocessed_detection/train/labels/train_292_png.rf.7fb4b753a6508ff11131d21b6ce6209e.txt,31,2048,974
train,data/preprocessed_detection/train/images/train_292_png.rf.aad2daee79df984d5eb14ee8f43f823e.jpg,data/preprocessed_detection/train/labels/train_292_png.rf.aad2daee79df984d5eb14ee8f43f823e.txt,31,2048,974
train,data/preprocessed_detection/train/images/train_294_png.rf.a5bd217d5a664c9f989ef3467cf99bb7.jpg,data/preprocessed_detection/train/labels/train_294_png.rf.a5bd217d5a664c9f989ef3467cf99bb7.txt,32,1976,976
train,data/preprocessed_detection/train/images/train_294_png.rf.da70d180bbc1f5eb3d9f6db0dc441ec0.jpg,data/preprocessed_detection/train/labels/train_294_png.rf.da70d180bbc1f5eb3d9f6db0dc441ec0.txt,32,1976,976
